system_id,sentence
56,年級你們是台灣奇蹟世代
56,讓你們能繼續做，表示你們是人才
56,不要抱怨下代很廢，因為有需求才需要你們的能力
56,吃虧就是佔便宜，活到老學到老，要活就要勞動
56,你們是中堅份子好好照料
57,生個小孩要八百萬
57,而且還要花很多時間心力
57,整個後半人生都耗在裡面
57,憑什麼要我們犧牲錢時間精力花人生
57,而且政府對我們這麼壞
57,房價那麼高工時那麼長勞檢形同虛設
57,對勞工這麼惡劣
57,憑什麼還要我們生小孩
57,不生不努力
57,是對政府的報復
58,什麼時候會有懷孕役出現啊
58,國安問題都能讓男的去當兵了
58,少子化到定程度基本上也可以變國安問題
58,不然這樣好了男的恢復年兵女的懷孕年生個
58,這樣男權女權都不會有人叫了
58,不婚不生問題徹底解決
58,還可以形成教育月子中心等等體化的產業鏈
58,啊至於正常生育的數量後該怎麼辦
58,會實行這種政策應該是不用考慮正常生育誤差才對
59,就台女歲以後沒有生過得去服替代役啊
59,幫台男做軍營雜事啊讓台男專心操練
59,服役標準比照替代役往下調啊
59,才四個月沒有好不當的
59,最多多個流產三次或不孕有醫生證明
59,就不用當兵這樣啊
59,皆大歡喜也可以堵女權的嘴
59,而且到這個年紀的台女大部分都工作過了
59,不用重新訓練紀律服從什麼的當換個老闆就
59,好其他專長訓練個月就上工了也可以照
59,民間專長分發快速多了
60,●▅▇█▇▆▆▅▄▇ヽ・×・′ゞ
60,是說這個是從過來的梗
60,也是躺平的意思
60,跟現在的躺平族有意思上的差別嗎
60,差多少啊
60,有八卦嗎
60,嘶嘶
60,你這個好像只能插到膝蓋要授權給我幫你排版嗎
61,"身為個台灣,當代惡臭年輕人"
61,"有點小確幸,躺平錯了嗎"
61,●▅▇█▇▆▆▅▄▇ヽ・×・′ゞ
61,總結八卦經常討論點
61,七年級生剛畢業就是
61,父母要給孝親費
61,另半又要求買車又買房
61,高房價高消費低薪資
61,職場人才總碰到慣老闆
61,責任制還沒加班費
61,政府代不如代
61,"立委不監督修法,總是愛挑起鬥爭"
61,有人總跟我說你們要自己爭取啊
61,現在人家都躺平了還被檢討
61,我是覺得粗暴的言論大可不必啦，
61,你態度不健康
62,備註請放最後面違者新聞文章刪除
62,媒體來源
62,今日新聞
62,記者署名
62,編輯張嘉哲
62,完整新聞標題
62,草莓族落伍了
62,全新躺平族特徵曝光網嚇直接就我
62,完整新聞內文
62,在
62,年代
62,最常稱在職場上抗壓性低承受挫力低穩定度低的年輕人為
62,草莓族
62,，時至今
62,日，都還是有這樣的稱號，
62,不過後來也因為這稱號氾濫，導致些資方以不要當草莓族
62,為由壓榨勞工，導致草莓族詞也成為反諷資方的詞語
62,不過，近日就有網友發起討論大
62,家是否是躺平族
62,其特徵曝光後，引發熱議
62,原在貼文指出台灣去年開始人口負成長高齡化，失業率也是近年新高，年輕族群
62,看不到希望，
62,近年中國流行躺平文化，就是不買房不買車不結婚不生小孩不求上進
62,等原則
62,，只想過天算天，這個所謂
62,低慾望青年
62,的理念台灣是不是也該推動呢
62,貼文出，網友紛紛回應
62,我早就加
62,入了，
62,這已經是台灣現象了，只是很多人沒發現自己是你以
62,為怎麼會
62,，
62,早就躺下去了，只是有分
62,微躺跟全躺哭了這直接就是我的想法啊，原來我是躺平族
62,另外，也有不少人表示
62,我是稍微躺平啦，不婚不生沒錯，但也有買車買房的規劃可拋戀拋子，
62,房車還是有規劃，算微躺歹勢我早就已經是大谷躺平，房子跟車這麼貴怎買
62,結婚生
62,子還真不在我人生清單台灣真的比各國更早躺平吧，不願面對現實而已
62,而也有網友將
62,躺平族分為四個種類
62,，包括
62,全躺平
62,，意指靠父母養活自己
62,半躺平
62,，
62,還是會工作，但完全不急著找結婚生子的對象
62,微躺平
62,，認真工作賺錢，還是會買房跟
62,買車，感情觀則是順其自然，崇尚不婚不生
62,婚姻中躺平
62,，家事開銷都制，和配偶
62,說好不生小孩，享受兩人世界
62,編輯張嘉哲
62,完整新聞連結或短網址
62,///
62,備註
62,以前資方慣老闆會用草莓族標籤來逼迫年輕人乖乖成為他們壓榨的工具
62,然而現代人逐漸清醒
62,不再隨那些既得利益者起舞
62,以低慾望來加以反擊
62,串聯東亞各國發起新代不合作運動的寧靜革命
63,你各位真可悲啊
63,人家中國人的躺平是真正的躺平人家要拚還真有得拚
63,人家只是不想跟大環境在那邊耗而已
63,你各位八年級捫心自問下
63,哪個是沒在拼的
63,拼不過啊
63,拼不過只好笑笑笑中帶淚跟人家說啊我躺平族啊
63,就好像在那種明星高中你每天熬夜還讀不過神童目十行
63,你要跟人家說我讀書這麼多還考那麼爛嗎
63,當然是說我沒讀書啊其實你已經讀超多了啊
63,這種貶低年輕人的新聞從沒少過
63,以前是什麼草莓族
63,現在直接說你躺平了啊說你們都沒在努力啊
63,你拚死拚活人家也當你躺平啊
63,你看多可悲可悲啊
64,這幾天新聞在說八年級躺平族，
64,但是我所知道的八年級生，
64,大多都是累的跟狗樣，
64,賺份薪水，繳帳單貴得變態的房租用超薄的鈔票維持生活，
64,你說躺平好了，其實還是努力在生存
64,基本上就是有生存沒生活
64,像新聞中的躺平，
64,不工作還有辦法得過且過，
64,這樣子值大約在多少呀
64,有卦否
65,來了來了
65,垃圾霉體隔了好幾年終於又再貼標籤了
65,又來個族了
65,網路只是有人發廢文説八年級躺平
65,霉體馬上冠個躺平族
65,族你媽拉
65,講得好像真的八年級大部分人真的是這個族樣
65,不要跟著那些垃圾低能媒體在那邊躺平族啊
65,不然八年級就會像七年級樣莫名被冠上個草莓族
65,八年級堆很優秀的好嗎
66,其實躺平真的很不錯
66,小弟躺平過段時間
66,剛畢業的時候雖然月薪有七萬多
66,但是要還助學貸款和給家裡錢
66,其實在台北存不了太多
66,反而個人沒太多慾望有和就不錯了
66,就在中和租個小雅房男人不拘小節雅房挺不錯的個月還有免費
66,騎著年的豪邁台北不需要買車
66,準時下班玩玩魔力寶貝
66,還不小心約了很多出來玩
66,很單純的逛師大夜市唱歌夜奔陽明山等等
66,有吃有玩就很開心日子真的很舒服
66,每年還能出國三四次每次都兩萬多搞定每次去都天周六到下周末
66,十年工作日本去了次泰國越南菲律賓馬來西亞歐洲也去四次
66,後來不想花太多時間玩魔力寶貝把帳號賣了
66,改去補習班晚上太多時間不知道做啥
66,為了接近幾個正妹不小心把也給考了
66,宅男三件套有這三個就夠了
66,單車單眼單身
66,偶而去看展覽拍拍正妹也很好玩
66,單眼裝備非常齊全加上身上掛狗牌
66,這樣要了很多的
66,無欲無求自由自在這就是沒買房的爽度
66,而我同事為了買房連吉野家都吃不起天三餐只敢花
66,都歲才有頭期款悲哀
67,比起成天坐那些拉基工作
67,我您可在家當躺平族
67,過爽爽
67,會寫這種新聞的記者
67,定是不食人間煙火
67,根本沒看過低端人口
67,記者這種咖
67,還敢寫這種新聞
67,垃圾
68,網
68,遊
68,時
68,到
68,族
68,也
68,生
68,躺
68,規
68,沒
68,性
68,，
68,不
68,不知道什麼原因來到這個世界
68,然後不知道什麼原因就上小學國中高中大學
68,他媽都在考試唸書還越念越多越念越阿札
68,直聽別人說現在唸書痛苦以後爽
68,結果努力熬過畢業後
68,還是累得要死啊來回通勤賺三萬回家還要加班趕工不然就是自我學習提升
68,到假日終於可以休息了
68,才發現要麼不是直焦慮工作的事不然就是不知道可以做啥
68,正覺得該來好好認識自己探索興趣時堆社會壓力襲來什麼結婚買房買車養小孩
68,唉不知不覺已經是微大叔了真的好累啊
68,躺平真的躺平是現在最幸福的事了
69,如題啦
69,直有新聞報導台灣生育率低晚婚的新聞
69,現在又有躺平族
69,欸，不是吧
69,通常會這樣的人，都是經濟不穩定或是薪水不高的人
69,才會因為經濟能力而不生小孩或甚至不婚
69,有點算是被現實所逼做的選擇
69,好像大家經濟能力許可
69,故意要不婚不生的
69,還是真的有不少有經濟能力，但寧願單身的男女生
69,有沒有卦
70,經過本肥的努力觀察
70,躺平的根源都出在台男變了
70,以前不只願意幫女朋友出錢
70,甚至還永遠承擔整個家的經濟
70,反觀現在台男只顧自己
70,買的起房自己住
70,賺很多錢自己花
70,完全忘記自己的本分
70,造就現在的躺平族
71,七年級草莓族是捏就爛
71,但是還有點點企圖心
71,八年級是什麼都不做直接躺平
71,點企圖心都沒有
71,很多主管都覺得八年級的來工作
71,不先問自己能力如何
71,都要問自己的權利在哪裡
71,要不然就是面試直接爽約
71,很多五六年級主管都覺得乾脆不要找人了
71,所以我說八年級躺平族是不是比七年級草莓更糟糕
71,可以導正這個社會風氣
71,台灣在這樣搞下去
71,九年級十年級要當什麼族了
72,本魯七年級
72,個月賺你朋友三倍要小加班
72,家裡房間自住
72,三間出租
72,自己名下有間，兩萬多房租
72,也想找個不錯的對象
72,其實要求也不高，有交但都沒找到滿意的
72,應該也算是交不到女友
72,每天也是上班下班
72,房客比較少來吵我啦
72,但心裡還是疲憊總覺得也不是不想成家
72,可是似乎找不到適合適合的對象
72,然後上班工作遇到鳥事時
72,總覺得這切到底是在幹什麼
72,真的很累
73,現在的躺平根本就沒躺平，還在那裡扭來扭曲，
73,找尋最舒服最爽的姿勢
73,每天還是玩著遊戲上著過著小小的爽日子
73,天天耗下去
73,要躺平就該好好躺平
73,直接追求安樂死
73,不要再迷戀貪戀人世間的切
73,不管是遊戲零次元二次元還是三次元
73,直接躺到最平
73,再也沒有煩惱
73,是不是才算真正的躺平族
74,其實八年級超爽的好不好
74,現在躺好躺好反正低薪高房價
74,怎麼努力都是白幹不如躺平邊躺邊等等
74,台灣人現在不敢生小孩但人口又步入高齡化
74,結果就是堆科技電子廠請不到年輕人
74,實際上全球電子消費能力是日益增加的
74,這些台灣的公司啊
74,現在很囂張低薪鳥福利在徵人
74,到時候真的找不到年輕人時候齁
74,他媽要反過來捧著大把銀子找人啦
74,嘻嘻現在躺平以後爽領高薪
74,豪爽
74,有卦
74,嘻嘻
75,這種躺平都很沒意義
75,因為你還是要工作
75,幫資方和房東打工輩子
75,真正躺平就是應該全國年級都離職
75,每個人背帳篷帶全家人睡公園
75,然後跟小黃樣幾百萬人逼政府發補助
75,不發就看政府有沒有膽讓年級連同家人全部餓死
75,但是定會有人說
75,要死你自己去死
75,最後就是幾個鍵盤魯蛇餓死
75,所以躺平對整個社會來說根本沒有影響
75,或是全部教育下代不要去當奴才乖乖上班
75,有房子有股票的就拼命炒
75,有錢的就自己當老闆
75,沒有的就去當或是當
75,絕對絕對絕對不要去當員工
75,讓台灣直接沒有中產階級以及領薪水的人
75,科技醫療金融服務業等等全部都不要去做更不要念書順便讓教育也倒倒
75,只剩下資產階級和無產階級這樣
75,才能夠勉強改變台灣
76,奉天承運而且聰明帥氣的哥哥朕表示
76,躺平是大陸現在正流行的活動
76,很有影響力
76,以致官媒下場批判
76,眾多網站將躺平列為敏感詞
76,或者搜索時不顯示結果或者只顯示很久以前的幾條結果，近似于搜不到
76,躺平是弱勢群體最後的反抗
76,也是最根本的反抗
76,這個世界強者和弱者是互相依存的
76,強者靠剝削奴役弱者而生存
76,沒有了弱者
76,強者的日子也不會好過
76,現在的躺平青年不婚不生，沒有後代
76,將來他們死了
76,包租公的房子租給誰
76,包租公的床上姑娘從哪裡來
76,除非包租公讓現在床上躺著的窮姑娘生個包租公的女兒，
76,包租公出錢養大
76,再送到別的包租公床上
76,包租公的願意讓庶出的女兒躺到別的包租公床上嗎
76,楊白勞躺平絕後了
76,穆仁智就得丟下他的四樣法寶下地幹活受剝削
76,若是穆仁智也逃荒了
76,積善堂的黃老爺就得紆尊降貴，手腳沾泥
76,當個自食其力的自耕農了
76,能種五畝就是五畝
76,能種十畝就是十畝
76,雖有良田萬頃
76,無所用之
76,遇到水旱不調
76,家無積糧
76,只有餓死
76,至此全劇終
76,落片白茫茫大地真乾淨
76,補註
76,寶島親們可能不熟悉
76,都是白毛女裡的人物
76,佃戶楊白勞
76,地主黃世仁
76,賬房先生穆仁智
76,楊白勞的女兒喜兒變成了白毛女
76,四件法寶
76,穆仁智
76,我有四件寶貝身邊藏
76,炷香來支槍
76,個拐子個筐
76,見了東家就燒香
76,見了佃戶就放槍
76,能拐就拐，能筐誆就筐誆
76,躺平，就是弱者的自殺式襲擊
76,只是過程拉長了
76,表現為非暴力不合作運動
76,欽此
77,晚安，姆咪咪韭菜們安安
77,年級，今日號稱躺平族
77,同樣身為年級ㄉ本姆咪，發現
77,我們年級的這代，好像特別喜歡當文組
77,然後現在畢業了，普遍領低薪哭哭
77,有沒有文組的八卦
77,好啦，我也文組ㄉ啦，不過月薪已經有萬了
77,是文組之頂了ㄅ
78,真的覺得台男很溫柔
78,最近有去看男女版的人應該都知道
78,前幾天有人了篇日韓的男女權歷史
78,日韓二國女權為了吃自助餐而自食苦果
78,尤其是韓國韓男超團結
78,女權到最後完全跟智障樣趴在地上
78,以同樣標準來看
78,台男真的有夠溫柔的難怪直被自助餐薛
78,現在躺平文化要來了
78,就看台灣女權如何砲轟台男
79,阿肥我剛剛試著去公園找石椅躺平
79,結果很難躺
79,個小時就腰酸背痛
79,然後快十點就個阿伯
79,拖著家當靠北我躺到他位置
79,繞了兩圈
79,好地方都被佔去
79,開車繞了繞
79,後來在橋下發現不錯的點
79,結果又來兩個喝酒很吵
79,不知道躺平有什麼訣竅
79,需要買帳篷睡袋嗎
79,還有要帶多少酒跟大家搏感情
79,有沒有誰有經驗分享下
79,謝謝啊啊啊
80,人終究還是要躺平的，
80,那為什麼不開始就選擇躺平呢
80,躺平主義我認為就是我們這些中下階級翻不了身的人，
80,所發動的寧靜革命，
80,這樣做總比真的拿起刀槍所發動的流血革命衝突好上幾百倍，
80,真正戰爭的我不能體會，
80,我人不在阿富汗所以沒辦法描述，
80,地球資源就是那麼多，
80,你沒辦法讓分子變大，
80,讓每個人都有得拿，
80,那至少做到減少分母，
80,大家平均都分得到，
80,所以請多多支持躺平主義
81,都講講啦，
81,又不是人人都是勝文，
81,大家都還是乖乖的工作當社畜，沒工作是要去公園睡喔，
81,嘴巴上喊著不結婚不買房不生小孩，
81,結果每天看到漂亮女生還不是獻殷勤，想要追人家，
81,最後還不是厚著臉皮跟爸媽要頭期款說要結婚說要住月子中心，
81,所以喔，聽聽就好
82,美麗的可昀記者
82,八卦板上面好多他寫的新聞
82,還是他來抄
82,發現他都是寫生活類新聞
82,從上次抄我的問卦
82,到現在看到他報導在發躺平族現象
82,不知不覺也好像要年
82,惹
82,阿可昀何時才會從網路抄文換組別
82,路攻上主播之路
82,有沒有可昀的八掛
83,說真的要躺就徹底點不然效果不大
83,選擇躺平不買房的話也別租房了
83,工作找家裡通勤到的了的地方就好了
83,起碼不用幫別人繳房租
83,話說回來
83,半躺平的單身邊緣人才是最適合買房的
83,指工作順利但不婚不生的
83,頭期款湊到就可以上了
83,臨死時房貸還沒還完國家也不能拿你怎樣
83,有親人就叫他拋棄繼承也不用還債
83,沒親人繼承更好，債留國家就好，反正你不欠國家什麼
83,總之這件事的排行如下
83,有祖產房子
83,不躺平買房半躺平買房不躺平租房半躺平租房
83,全躺平通勤全躺平租房
84,蔡總統說萬社宅由中央地方攜手
84,王浩宇說，經濟大好還有人罵
84,我真的搞不懂
84,國家這麼好
84,片大好前程
84,這些八年級為什麼躺平
84,是草莓族嗎
85,笑死
85,我們的蔡母豬也是躺平族呀
85,都五六十歲了也不見她生個
85,明明就個性強烈嫁不出去
85,三民自還曾經報導她年輕有交往對象
85,所以是要告訴人家她不是處女嗎
85,花媽長那樣就不怪她了
85,躺平族變多就是少子化辦公室的大勝利啦
86,看了堆躺平族肥宅我想到強者我朋友
86,年薪約萬，有房有車，家境小康
86,不過今年快了還沒交過女友
86,不少人介紹女生給他認識
86,但是都沒有下聞
86,聽女生私下回答都是外表不及格
86,身高不到，禿頭，體型微胖
86,女生說完全無法接受
86,苦主是真的挺想結婚有個小孩
86,本身也很喜歡小朋友
86,我也都常勸他不如找個烏克蘭妹或越妹
86,但他還是很堅持要找台灣女孩
86,這大概沒救了吧
86,_
87,如題
87,肥宅昨天看到堆人在推躺平族
87,不買不生不婚肯老
87,可是這些這麼做的人
87,你們還是有消費啊
87,有消費經濟就會流動
87,就算你看盜版
87,看盜版的裝置也要錢
87,而且
87,"台灣至今為止""反抗現況""有成功過嗎"
87,反抗服貿
87,某電商辦活動大家還不是窩蜂瘋搶
87,反對食安風暴
87,食安風暴中心的某幾家還不是活的好好的
87,反共依存度越來越高
87,我想追根究柢是大家抵制不確實有人趁機偷撿便宜吧
87,現在反高房價
87,要當躺平族
87,這抵制真的會成功嗎
87,肥宅是樂見其成啦
87,但是有可能嗎
87,有沒有八卦
87,台灣反抗現況有可能成功嗎
88,這是啥智障新聞
88,七年級草莓族
88,八年級躺平族
88,九年級要什麼
88,八年級才剛出社會是要買啥房
88,住家裡不對嗎
88,下班休息打電動睡覺有錯
88,省錢省下來才有選擇權利
88,這也要扣帽子
88,記者智障嗎
89,還好啦
89,有個工作無欲無求的躺平族還能自給自足
89,總比出社會後遇到困難
89,就回到家裡跟爸媽要錢當米蟲的啃老廢物好多了
89,個至少不會變成社會問題
89,個爸媽倒了要怎麼辦呢
89,呵呵
90,很多人誤解躺平這個名詞
90,這個並不是形容新代的草莓族
90,而是用來抗議中共的不公不義
90,最早是今年四月的時候在百度貼吧發文
90,原文內容如下
90,兩年多沒有工作了，都在玩，沒發現哪裡不對，主要來自身邊的人彼此對比後尋找的定位
90,和長的歷史記錄，他們會無時無在你身邊出現，你每次看到的新聞熱搜也都是是明星戀愛
90,新娘之類的生育整體，就像部分生命的生物在製造種思維強壓給你，人大
90,可不必如此
90,桶裡曬太陽，可以像赫拉克利特住在山洞裡思考聰各斯，
90,說這片土地從
90,沒真實高存在舉人主體性的思潮，那我可以給自己製造，躺平就是我的智者運動，只有躺
90,平，人才是萬物的尺度
90,本來共產主義應該是讓人人有均等競爭的機會
90,讓無產階級的人不會被資產階級的人剝奪
90,所以當初搞了很多階級鬥爭
90,就是要把在上面的人拉下來
90,結果中共現在反而製造出全世界最大的階級制度
90,貧富差距世界最大，底層完全無法翻身
90,底層的人民都是韭菜，根本不算人
90,所以他們寧可選擇躺平
90,也不願意做被人收割的韭菜
90,所以躺平的確是正義
90,這樣才不用輩子當受人指使的奴隸
90,永遠只能活在上層的陰影之下
91,最近看日本節目或日劇會聽到個字叫ミリマリスト
91,應該是日本自創詞和製英文
91,定義是把生活所需物質都極小化，物欲都最小化跟躺平族有像
91,極簡主義者也是會結婚但是不要定要買房買車因為不定有必要，也可以說是買不起就不買
91,了
91,日本叫極簡主義者感覺比支那叫躺平族來的潮，有沒有掛
92,網
92,遊
92,時
92,到
92,族
92,也
92,生
92,躺
92,規
92,沒
92,性
92,，
92,不
92,只能說東亞鄰近幾個國家真的家親
92,中國無限，根本沒時間認識異性也看不到未來，年輕人被壓榨成這樣直接躺平
92,南韓地獄朝鮮，升學壓力超級大，就算讓你考到，也只是拿到年社畜入場卷，窮
92,盡生都是在幫三爽打工
92,日本職場壓力大，上面老屁股整天壓榨下面的，自從上次泡沫破裂之後，路失落至今
92,，年輕人出現極簡主義，好幾年不換新衣服，電視台報整天餐費怎麼樣最省，還找到
92,堆年輕人分享省錢的秘訣
92,台灣低薪高房價高工時，好不容易經濟成長率趴，結果全部科技業爽去，科技業工程
92,師拿到分紅想成家，三年前的預售屋，轉單給他接盤，經濟全部成長到投資客的
92,手上，想成家還是得當韭菜
92,這樣當然全部躺平啊，只是台灣的生育率怎麼會比日本中國還要低，明年說不定比南韓
92,還慘，那這個就得問問年蔡英文怎麼解決了
92,///
92,問年蔡英文她可是不知道的
93,記得小時候
93,剛出社會的大學生被新聞稱為草莓族
93,許多長輩還有上節目的專家
93,都會痛批代不如代
93,而現在我出社會兩年了
93,被稱為躺平族
93,不只經濟上的躺平
93,許多人連戀愛結婚都躺平不爭取
93,這時卻很少看到長輩出來痛批這個現象了
93,是現在的長輩也知道生活多難過批評不下去了嗎
94,躺啊
94,躺平了壓力才不會那麼大
94,沒有好爸媽又賺不多的人，你可能要面臨的是未來父母親的生活費和醫療費
94,所以資金的控管規劃很重要
94,買不起蛋黃蛋白區，也千萬別去買蛋殼區
94,因為每天通勤上下班的時間很長
94,當你個人在坐車或開車時就會開始思考人生，然後心情就會越來越差
94,賺不多還有房貸的壓力，會更絕望
94,所以說真的要請政府社會住宅多蓋然後條件再放寬點，我相信年輕人就會很有感了
94,沒錯吧
94,好像是
95,躺平換個講法叫無計劃以保持最大彈性
95,人生有目標有計劃聽起來不錯
95,但你怎知那是不是個坑
95,完成路上艱辛吃苦就算了
95,有無可能就算達成目標那反是個地獄
95,本滷矽谷外勞在網路社群廣告平台寫程式人聽過該公司
95,然後哩現回台找工作找到立馬回去炒掉原公司離開那鬼地方
95,薪水高又怎樣物價高又重稅
95,更扯是女少男多每都跩上天超過四十歲之胖妞超過三人在追
95,別人天堂可能是自己地獄
95,所以保持現狀分不滿意但可接受
95,花超大力氣去實現目標實待現了反退成分你要
95,更不要講中途鍛羽之人不計其數
95,這年代改變常是越改越遭
95,人家求安穩生活不要改變
95,躺平哪錯了
96,現在出門買飯
96,送餐的結帳的逛街的幾乎都年級
96,大學裡也半多的年級
96,根本沒有躺多平
96,醫院排隊掛號的幾乎都年級
96,年級躺養老院躺土裡躺家裡
96,這些人才是躺平仔吧
97,父母都還很健康不用想了
97,像我八年級中段父母才而已
97,還出門運動還能跑跑跳跳
97,家裡喔我跟我哥兄弟倆分
97,宜蘭棟四層樓透天還有新北市公寓
97,宜蘭是老爸搬來宜蘭工作之後想說不能直住我媽娘家那邊沒面子
97,我爸那時候捏著硬貸下去買的
97,新北是我出生的時候買的
97,早期開工廠存了點錢，二間房貸款基本都繳完了
97,還有台萬的豐田偶爾開車出去透透氣
97,兩老現在沒工作靠新北房子跟出租停車位收入
97,然後我是廉價飯店櫃檯基層住家裡的躺平族
97,沒女朋友又老又窮養不起人家也沒四輪
97,名下唯財產只有台舊舊黑黑的爛機車
97,等我繼承到房子可能都快的大叔
98,你他媽這誰弄的分類
98,啊不就創造堆低能詞彙
98,把生小孩以外的人生選項都叫躺平
98,不工作啃老說躺平就算了
98,照他這個分類
98,我年收五百萬買車買房結婚也叫躺平欸
98,殺小
99,簡單說就是躺平族
99,適合台北月薪八萬以下中南部月薪五萬以下的打工仔
99,最好的條路
99,因為
99,樣萬的台北房租金只要兩萬貸款就要五萬多
99,架設手頭剛好都夠萬頭期款
99,租房的萬傻瓜投資年大該萬租金年萬
99,其實租房個月也就只花
99,跟貸款買房至少活用資金多了五萬
99,不用加班不用加班不需要
99,不用看老闆臉色也是重點
99,公司壓榨你的時候不爽就裸辭
99,我和同事起在竹科工作
99,我不爽加班跳去南科上班薪水還多了個月
99,兩年後又不爽新主管拿加班當考績唯指標
99,跳去中科
99,我同事現在的薪水只有我的半因為他不敢跳槽
99,他的房子買了換工作壓力大換工作還要租房壓力更大
100,罵了沒用啊
100,你罵草莓族
100,他就嗚嗚嗚
100,罵有回饋感
100,你罵躺平族
100,他繼續躺平
100,我就爛怎樣
100,如對牛彈琴
100,當然懶得罵
101,我澄清下~記者引用文章通常有點斷章取義
101,我當初分類的三四其實不是他寫的那樣
101,躺平相對於內捲都是大陸用語
101,內捲是說很拚很奮鬥
101,躺平則是放棄掙扎了放棄向上努力
101,在某個方面放棄了
101,大部分男人都曾經有個夢
101,找個溫柔漂亮老婆家庭美滿和樂
101,但是越來愈難
101,微躺平的人
101,"看似有錢有閒,社會菁英"
101,但在戀愛中受過很多挫折
101,所以他放棄的是對戀愛的認真
101,對於社會上女性的機車不想去爭辯
101,這個女人無法溝通就換下個吧
101,反正我有條件換
101,另種類型的好男人
101,我寫婚內躺平
101,他們通常個性好時間到了就結婚
101,薪水上繳卻被老婆打壓
101,這種人放棄的是在婚姻中的主權
101,老婆兇
101,算了
101,老婆愛花錢
101,算了
101,老婆不顧家
101,算了
101,前幾天婚姻版才有篇老婆每天去健身房都不回家帶小孩
101,放棄這麼多~只要老婆不吵架給老公安靜的生活
101,就是天恩浩蕩我身邊不少這樣的朋友
101,因為他們吵架男方被趕出來就會來借住我家沙發
101,但是底線就是不生小孩
101,不生小孩不是為了自己爽
101,是因為如果生了老婆不弄還是要自己弄
101,第二是為了小孩好~不想讓他在這種環境中長大
101,所以跟以前頂客族不樣
101,這種躺平是廣泛的放棄抵抗主義
101,然後有人問
101,為何躺平都是針對男生
101,就現在女權高漲啊
101,傳統男人要扛經濟~現在男人還是要扛
101,現代男人還要當暖男
101,新舊的利益現在女性都要
101,再加上現在物價高漲
101,你只有兩個選擇
101,第在婚姻體制外躺平~我不加入可以吧
101,不婚主義
101,第二就是加入但是當個小孬孬婚內躺平
101,相關的可以參考男女版前陣子的文日韓男女戰爭
101,至於有沒有第三條路
101,我不知道ㄟ~~大家起想辦法吧
102,好不想努力啦
102,躺平族要做什麼才能躺的最爽
102,八卦版這麼多躺平族來分享下啊
102,上班不用動腦少加班領個就好
102,超商保全還有嗎
102,外送師應該被除名了吧薪水砍到沒人性
102,先說沒有靠爸媽養跟收房租的選項
103,安安安
103,之前有新聞
103,女生抱怨怎麼八年級男生躺平族很多
103,但是
103,這樣才是聰明的男孩子吧
103,男生不躺平
103,認真加班為了撿了個老婆
103,要買車買房背房貸車貸
103,然後家裡費用男生出得多
103,老婆買衣服化妝品包包
103,男生出錢
103,然後吵架離婚
103,男生財產再半給女生
103,怎麼想
103,男生當躺平族多爽
103,台北捷運方便沒有小孩老婆
103,不用買車
103,租金也不高不用買房
103,因為金錢需求不大
103,也不用認真工作加班
103,找個自己喜歡的工作就好了
103,是不是八年級比七年級夠聰明
103,所以選擇躺平而不是奴隸呢
103,有沒有八卦
103,☺☺☺
104,萬買合理
104,萬付年房貸
104,萬生活費
104,萬存起來
104,絕對不會後悔
104,別再相信板上躺平族的魯蛇們觀點
105,你在這問堆躺平族
105,笑死人
105,這裡鄉民是千萬年薪的躺平族
105,還騎勁戰笑的堆
105,你問躺平族根本請鬼開藥
105,只是在問笨蛋問題拖你下水而已
105,來我跟你講
105,高考是穩定讓你後半輩子安穩成為低薪魯中之王
105,絕對比不上千萬年薪的這裡躺平鄉民
105,有高考就去
105,買台五門車晚上可先睡車上就算分發到天涯海角也去
106,躺平族算的很精啊，
106,跟猴樣
106,如果把他們僅有的存款拿去付頭期款
106,開始揹貸人生
106,他們寧願及早行樂
106,今朝有酒今朝醉
106,各位可不可以幫忙想想
106,該怎麼把他們這點錢榨出來
106,推出年房貸有搞頭嗎
107,尼以為躺平族有存款嗎
107,安安大家好
107,窩乃上位大肥肥肥宅
107,曾經有個故事這麼說
107,個商人看到壯年肥宅在海邊釣魚
107,問他阿肥這麼年輕怎麼不去賺錢
107,阿肥問他說你賺那麼多錢是想做什麼
107,商人說我要養家買房買車賺夠了就去
107,退休不時海邊釣魚喝啤酒
107,阿肥就說那不就是我現在做的事嗎，來吧起躺平
107,商人就覺得難以反駁氣噗噗的離開惹
107,十年後商人變老人
107,肥宅變中年肥宅
107,有天他們又湊在起
107,雙方玩著小朋友的遊戲
107,比猜彈珠數量
107,正當肥宅輸到剩下顆彈珠的時候
107,老人問他你肛肛說什麼聽不清楚欸
107,肥宅陰險險馬上改答案
107,最後贏走了所有彈珠
107,留下老人個
107,有天他們又見面了
107,在棟大樓裡
107,肥宅已經變成億的富翁
107,看著臥病在床的老人說
107,早就叫你起躺平了吧ㄏㄏ
108,我知道板上有些人是靠發文賺錢
108,尤其是幫中共做事的那些人
108,可能只要給個幾萬塊
108,就願意整天耗在這發文
108,可是這樣到底換來了什麼
108,這樣的小錢是能買車買房交女朋友嗎
108,頂多是吃不飽餓不死吧
108,但輩子卻得當奴隸，替他們做事
108,為什麼不學學躺平族的做法
108,躺平，是為了不彎腰
108,躺平，是為了不下跪
108,躺平，是橫向的站立
108,躺平，是挺直的脊梁
108,中國的貧富差距這麼大
